Income,LoanAmount,Age,CreditScore,EmploymentYears,Loan_Status
28139,345246,27,730,6.2,0
61165,337304,27,730,10.8,0
76858,70115,44,663,7.9,0
44917,307956,21,752,12.7,0
18491,206615,27,733,8.7,0
72741,242789,35,767,10.2,0
87708,278764,43,849,9.6,0
65691,197586,47,661,9.5,0
103320,321133,36,699,3.4,0
81172,66594,27,794,6.4,0
37891,345025,42,685,7.7,0
34847,199730,21,705,5.3,0
54889,160079,40,710,9.1,0
104752,179348,45,683,14.7,0
53623,121550,27,698,1.8,0
15000,190788,21,711,8.7,0
57180,215733,46,752,6.5,0
72479,332020,38,746,4.7,0
73922,168698,57,673,10.1,0
147158,158601,22,779,3.0,0
67308,20000,33,680,15.2,0
55210,131908,26,689,11.4,0
52540,229265,48,759,14.7,0
107556,225922,41,630,5.6,0
69202,161769,21,713,11.3,0
61866,199857,51,666,6.9,1
33159,112132,42,781,10.1,0
64915,307415,48,789,1.3,0
60632,239517,45,724,7.8,0
79223,168153,36,753,11.9,0
15000,205822,34,805,5.9,0
83112,200102,40,687,18.0,0
105620,257041,34,739,11.6,0
59074,120586,34,730,8.8,0
42058,230567,21,691,7.5,0
94155,211366,43,734,5.5,0
33481,102180,29,646,5.3,1
95169,145418,31,730,12.7,0
106263,127990,35,764,17.5,0
73464,315167,53,687,8.2,0
72189,120018,32,664,8.4,1
72556,200628,39,780,7.4,0
59900,73760,21,706,9.3,0
87453,202001,64,725,0.0,0
70201,171245,21,710,6.3,0
67843,143933,36,707,6.0,0
67843,134671,36,700,0.0,0
62720,115830,24,672,3.1,0
44766,108314,37,715,14.5,0
74126,299669,30,672,9.4,0
70028,315121,24,739,6.5,0
59792,172481,36,715,13.9,0
53173,198829,65,624,7.5,0
87683,238780,36,850,11.0,0
77992,253090,49,766,3.9,0
37595,48250,31,806,9.3,0
47322,255077,34,631,6.1,1
121195,64187,27,650,13.2,0
40968,20000,51,714,13.1,0
49934,248139,21,787,3.5,0
57847,75496,47,665,7.8,0
100255,254606,44,749,4.6,0
105668,215215,45,694,10.6,0
37785,323394,44,801,6.7,0
32507,198310,21,786,18.0,0
57251,221255,21,704,4.8,0
69992,329088,21,675,10.4,0
113612,306171,41,785,3.5,0
41230,84937,40,741,5.5,0
94287,207153,31,727,5.3,1
82039,116459,44,645,3.7,0
85434,153255,38,718,8.9,0
72633,220627,32,608,13.5,1
88467,269551,49,735,7.1,0
95438,78502,27,689,8.6,0
67677,28141,54,715,4.8,0
45117,105376,30,779,8.4,0
98588,266392,55,739,4.3,0
47108,161529,29,708,8.8,0
64286,55988,25,744,5.5,0
67062,87926,47,711,4.6,0
80039,164934,41,622,0.0,0
83322,78348,35,758,5.8,0
51128,83555,34,813,16.4,0
111573,20000,35,794,9.6,0
105189,126616,39,714,7.9,0
75357,141154,41,755,12.0,0
60169,98472,40,667,3.6,1
50294,65052,47,804,9.5,0
69226,294921,30,813,11.6,0
69926,116981,35,702,9.0,0
26572,247276,32,755,8.3,0
90426,137622,59,706,5.1,0
124355,229450,53,753,6.8,0
59284,311552,33,616,8.6,0
70363,207709,29,746,4.0,0
98617,174060,21,782,11.8,0
46955,168152,28,671,9.2,0
19987,195950,51,620,10.1,1
67263,232952,22,640,3.0,0
91981,140656,21,729,0.0,0
54223,276370,37,686,10.6,0
56669,97793,41,745,14.2,0
38086,91770,47,718,5.5,0
22500,248728,21,767,9.1,0
91154,265973,38,659,4.6,0
123707,229847,64,751,10.9,0
102091,209150,41,788,6.5,0
79464,154291,46,746,3.6,0
55679,105131,21,705,7.8,0
99203,242598,36,670,12.9,0
82349,243771,27,695,9.1,0
43353,20000,54,716,0.0,0
33588,26605,34,708,6.2,0
35757,268154,26,588,1.0,1
63666,172475,57,726,8.3,0
82197,214889,33,771,12.1,0
84967,137786,29,684,5.5,0
53287,224162,36,784,7.4,0
69983,215893,47,776,3.1,0
91133,193157,49,708,8.0,0
70527,217698,22,662,1.1,1
52297,124527,34,703,5.8,0
46740,20000,55,703,2.5,0
24450,60932,57,818,7.0,0
45576,156051,22,688,10.8,0
66187,208399,34,694,3.7,1
72219,341687,39,699,1.6,1
114135,251048,21,761,8.2,0
82632,266019,48,732,0.9,1
79461,85197,38,606,2.8,1
79340,183940,41,640,7.9,0
34086,212418,26,731,4.9,0
25673,108217,28,699,13.5,0
95205,141871,35,666,4.1,1
46963,223318,46,696,10.0,0
105157,160805,36,775,8.0,0
46287,154699,26,636,5.5,0
98102,148130,34,688,11.2,0
73238,175549,47,593,13.9,1
106598,145151,38,708,4.8,0
21694,273790,42,773,7.0,0
92856,62531,32,635,4.7,0
24909,181625,27,778,6.4,0
78588,157842,50,759,5.1,0
61118,205502,21,715,3.8,0
83509,201399,50,747,8.7,1
64734,165752,40,724,3.3,0
51595,285131,42,639,4.6,0
68965,50004,61,753,1.1,0
53677,62334,22,667,11.3,0
63239,310773,47,761,10.0,0
59468,25190,32,757,2.9,0
41676,50053,52,703,3.1,0
91208,211396,47,621,6.4,0
57883,168005,48,755,9.1,0
76662,242761,34,718,9.1,0
88750,169176,59,655,7.6,0
52089,139839,23,583,12.6,0
85587,283422,49,632,5.9,0
63116,275792,21,713,13.5,0
61575,121585,32,732,4.9,0
86891,140556,39,700,7.0,0
71811,177811,38,566,5.1,0
72131,275278,65,708,8.8,0
90451,239131,41,664,2.2,0
67003,167459,50,773,6.0,0
85389,51035,46,666,6.0,0
55970,197086,44,755,9.5,0
80686,67909,40,644,10.0,0
70090,171896,41,702,6.2,0
83865,274863,21,661,13.2,0
27058,190095,26,638,5.1,0
81525,141842,58,770,0.0,0
81605,213897,49,601,0.0,0
83368,250993,38,643,5.2,0
78559,218870,54,705,8.4,1
52578,162396,32,614,3.4,1
56428,261860,34,744,10.6,0
49023,120172,43,745,2.0,0
41844,142297,36,709,0.4,0
98627,233261,41,674,9.9,0
70254,106291,34,713,20.0,0
98316,223863,38,633,6.1,1
57610,87917,41,789,9.3,0
48669,175721,29,684,2.4,0
45376,57619,33,755,0.1,0
111104,78471,30,656,3.2,1
23967,158896,46,761,10.1,0
80139,135844,40,750,2.2,0
58223,114027,38,717,9.6,0
15000,200412,45,746,6.4,0
47211,308767,54,759,8.6,0
49371,116410,61,720,4.4,0
61901,115375,49,750,9.3,0
69973,72503,47,850,4.1,0
37706,177440,36,734,17.8,0
58930,304563,27,782,6.0,0
46169,430260,41,837,10.6,0
68759,206297,30,704,2.3,1
81332,154705,44,746,5.5,0
65020,257741,21,778,9.0,0
94845,118317,34,723,10.9,0
55976,175469,25,715,9.2,0
47123,256550,35,721,6.5,0
93889,217949,28,696,5.9,0
60204,128923,41,732,6.2,0
36130,291498,33,626,11.4,0
61029,233876,36,703,4.5,0
58057,217445,21,647,5.9,1
47284,240540,43,747,7.7,0
77375,237096,51,748,6.2,0
102039,147975,39,698,5.2,0
35511,216946,51,804,4.8,0
81928,270425,43,756,9.2,0
116809,229844,33,779,1.5,0
77600,143890,27,709,5.1,0
57046,192256,55,693,13.0,0
84082,186638,24,666,7.6,0
44181,222472,30,709,16.4,0
53011,66627,32,707,6.2,1
94488,20000,30,710,8.2,0
96166,106724,31,691,5.2,0
58135,185894,35,666,10.4,0
87698,235957,21,678,10.5,0
112949,169472,39,711,13.2,0
82976,155004,40,656,16.9,0
25574,95891,21,699,8.0,0
64484,124080,32,737,4.6,0
73151,227407,28,681,9.9,0
38750,310736,57,775,18.6,0
69969,138329,29,746,2.4,0
69793,168119,41,742,13.4,0
71596,107858,32,699,6.3,0
56640,220778,52,657,6.0,0
41738,221077,38,734,12.7,0
71881,259328,29,734,9.5,0
52183,268114,46,763,11.8,0
83887,91844,44,634,11.1,1
92721,214693,25,745,8.0,0
74103,93444,34,778,11.4,0
93320,111699,21,714,3.7,0
92262,222684,44,779,4.9,0
92472,257594,33,772,16.2,0
76351,185812,31,738,8.3,0
41491,353771,34,715,8.7,0
86467,103115,27,757,8.3,0
87821,184057,40,703,12.5,0
53982,122832,42,655,3.6,0
68011,226085,21,819,14.9,0
120272,172777,35,722,6.4,0
95844,426710,53,714,14.7,0
92518,44168,30,630,3.7,0
79291,193114,45,692,5.7,0
28535,290332,29,641,0.0,0
81644,128263,45,819,11.5,0
44251,91550,35,780,5.9,0
64875,209011,38,763,2.9,0
91783,132659,37,770,11.7,0
109722,139692,36,724,12.9,0
15000,280490,49,784,2.4,0
96231,331476,28,740,9.7,0
41773,325883,33,657,15.6,0
23508,322538,39,732,13.2,0
42642,40971,41,638,2.4,0
81264,252134,41,788,14.2,0
67879,69916,29,784,12.8,0
62373,123241,21,743,6.2,0
79079,62504,31,727,10.4,0
46567,105871,44,789,13.3,0
73175,209729,31,664,1.6,0
69427,182810,52,643,4.1,0
99805,208405,27,775,0.4,0
88783,51057,21,709,8.1,0
56425,149737,44,583,6.9,1
86680,272340,44,653,6.3,0
93154,325342,63,703,4.9,0
57285,213443,29,621,9.6,1
111525,215528,36,645,17.8,0
112070,172078,42,773,6.1,0
55307,105794,27,720,3.4,0
67030,280227,40,694,0.0,0
93386,162920,47,675,0.0,0
75364,297628,48,710,9.6,1
88177,98061,21,703,7.1,0
84681,267018,42,716,15.4,0
85473,307089,35,736,12.6,0
64928,110905,35,615,0.0,0
84752,175120,51,723,3.8,0
84907,196845,52,745,8.6,0
62602,163250,42,693,16.2,0
29662,156266,39,652,10.8,1
67988,70353,39,771,8.6,0
44845,267284,29,773,5.6,0
55095,193064,33,849,10.6,0
68472,174479,40,727,9.6,0
53484,41324,21,780,14.6,0
76693,224945,31,735,10.6,0
32645,316588,44,797,3.0,0
108898,177378,52,771,9.2,0
15000,257171,25,720,6.1,0
36971,250837,47,707,7.9,0
61260,82277,21,769,11.2,0
21733,142607,36,650,0.1,0
36113,95490,32,711,1.9,0
112498,140040,28,680,9.0,0
72158,162456,52,738,10.0,0
38726,266615,37,704,12.2,0
57245,205236,27,752,4.6,0
75349,182032,46,615,7.0,0
23632,82359,32,771,10.9,0
15000,188073,48,687,10.7,0
83218,189251,34,771,4.0,0
60254,259199,26,818,2.3,0
67211,149578,41,725,6.3,0
64868,174792,21,672,13.9,0
79346,222535,29,735,9.3,0
63313,214995,42,671,14.4,0
69612,323433,34,679,7.5,0
58669,176359,32,778,6.9,0
82447,196248,55,709,5.1,0
63668,222372,25,727,9.8,0
73453,131767,21,633,11.3,0
104307,96705,25,675,7.0,0
101791,183405,37,745,3.6,0
48127,110279,38,731,4.0,0
62806,186133,25,702,6.3,0
87738,245575,45,716,4.6,0
104734,227667,33,771,1.9,0
46879,251940,21,645,7.6,0
107319,105504,24,786,11.8,0
90985,208200,25,710,5.1,0
48059,120294,59,765,3.1,0
77976,228252,50,749,5.8,0
77280,210494,24,657,7.5,0
51084,187117,29,708,15.2,0
85090,296609,21,683,8.8,0
63294,182587,54,771,13.6,0
47664,166702,44,718,13.9,0
92273,291631,34,631,2.9,1
44378,82928,32,669,7.5,0
55904,197703,32,781,2.1,0
114333,20000,38,599,15.4,0
53606,255382,36,686,5.1,0
115307,232454,49,726,11.4,0
91408,93261,21,728,2.7,0
54442,309860,45,641,10.6,0
86921,288608,26,756,2.8,0
102918,20000,43,706,2.1,0
109522,149448,29,678,10.7,0
86437,312405,38,764,9.0,0
75744,320696,31,727,3.1,0
70137,171713,31,754,8.8,0
69623,259915,50,656,9.1,0
115183,152041,54,635,1.4,0
43202,37331,21,737,7.5,0
95392,191746,32,705,3.5,0
43167,299958,49,775,6.9,0
98574,79729,52,722,11.5,0
70846,221927,29,705,3.9,0
68067,330547,21,818,7.3,0
78203,140980,42,689,5.9,0
103983,213973,36,634,13.5,0
95019,20000,37,729,12.2,0
79936,204469,24,730,12.9,0
57111,256774,50,682,4.6,0
54086,119219,45,675,5.2,0
76870,250701,46,778,1.0,0
51045,259886,44,692,12.2,0
64341,193215,39,559,3.6,0
32513,418481,45,796,12.9,0
75125,222850,43,666,13.0,0
70006,59077,34,695,9.2,0
52938,75935,53,675,1.8,0
47105,294703,41,690,1.0,0
64436,191219,28,689,0.0,0
64566,68938,47,737,0.0,0
83048,20000,38,631,3.7,1
76647,223700,29,760,0.0,0
59965,317288,24,650,6.5,0
88889,145189,21,641,14.3,0
39181,283485,31,737,1.6,0
71709,25353,21,696,1.1,0
71728,156916,39,667,5.9,0
95406,237612,21,706,11.8,0
92212,219097,34,707,1.9,0
70871,107471,43,726,4.3,0
68473,300915,28,778,13.8,0
79877,93858,45,736,9.7,0
52844,372508,38,640,10.9,0
49182,248307,31,626,0.5,0
74599,173889,63,702,3.5,0
110244,171082,30,702,0.3,0
67438,72007,41,671,2.8,0
87228,111903,30,678,10.2,0
65709,326860,29,714,15.4,0
47639,118830,43,754,3.1,0
79654,329260,31,741,10.4,0
55544,227523,46,766,4.3,0
49087,47175,31,698,0.0,0
78473,239894,52,750,6.0,0
79833,172533,38,762,14.9,0
101266,85910,40,758,9.2,0
90251,64020,26,769,5.6,0
83391,221613,21,805,7.1,0
90028,214637,31,678,8.4,0
22552,109427,38,669,8.7,0
61525,188619,56,784,6.0,0
75848,233673,34,703,14.5,0
94047,120470,21,751,5.6,0
34257,176008,31,733,11.7,0
31222,278197,38,678,10.7,0
30846,165940,30,736,8.3,0
57701,271404,41,699,7.8,0
78185,157157,43,721,10.5,0
33846,48300,46,732,7.3,0
56960,127817,23,663,9.3,1
68838,137668,45,601,1.5,1
67357,96811,49,684,7.2,0
34781,93900,35,722,17.8,0
81363,54804,42,626,5.3,0
88164,72460,46,607,14.2,0
47005,307885,22,701,3.4,0
59510,120662,43,708,15.0,0
45289,140675,38,838,14.0,0
122902,219478,46,708,15.7,0
68321,153553,31,678,5.4,0
54774,306034,65,674,6.6,0
76038,126434,37,786,3.4,0
42614,165738,35,637,9.9,0
76227,104029,43,653,7.8,0
72239,194972,23,753,21.7,0
92654,129951,56,648,11.8,0
33217,53495,46,697,11.2,0
71231,246002,29,751,9.5,0
75485,121658,26,681,4.9,0
59326,218114,36,676,2.7,0
109476,354352,64,744,4.1,0
45294,227758,21,684,7.1,0
71335,78880,40,714,10.8,0
47578,115127,37,627,10.0,0
47973,239724,58,789,4.9,0
112582,161832,44,718,19.6,0
59208,176998,49,652,5.3,0
77725,97651,39,749,0.0,0
42593,282398,39,689,12.7,0
64133,146852,23,752,0.0,0
85103,197176,43,682,12.0,0
44544,240030,45,746,9.9,0
61189,120135,31,724,12.2,0
83155,279998,23,737,7.0,0
119353,204113,53,703,0.0,0
50907,130035,25,773,5.6,0
83628,152610,30,656,4.3,0
85495,69179,21,696,8.6,0
82440,302224,23,702,3.2,0
58516,285919,38,736,9.4,0
48629,134395,40,697,0.3,0
100270,188858,47,726,9.8,0
37033,146547,29,771,10.7,0
46072,162752,40,717,7.2,1
97440,61564,47,807,1.2,0
42496,240003,39,826,17.2,0
64076,213803,43,727,10.8,0
107853,164516,35,678,14.6,0
58139,82114,26,784,13.3,0
51889,200273,40,654,18.5,0
35683,37733,31,802,4.2,0
59550,131953,32,665,10.2,0
83678,112801,53,656,6.4,0
57114,83064,30,672,8.2,0
70594,380372,31,766,4.0,0
57165,157413,21,850,11.0,0
91564,198715,27,663,7.7,0
93595,238731,37,634,6.3,0
64577,227282,43,710,16.3,0
105975,112101,53,672,12.7,0
73774,81826,42,760,0.6,0
67215,130077,37,674,8.6,1
29831,183375,54,715,4.7,0
63441,128168,29,735,3.6,0
69243,179048,37,665,9.3,0
77676,218376,51,685,3.3,0
53476,322774,48,801,6.0,0
48889,293035,21,786,9.3,0
104035,143830,34,633,1.6,0
87826,198613,33,775,8.0,0
109409,184774,24,733,7.6,0
47070,38360,42,707,9.8,0
80885,177638,46,708,6.9,0
67143,114308,30,734,11.1,0
45537,257893,27,696,9.7,0
63005,230968,32,714,3.0,0
37032,54674,31,787,1.6,0
55144,168687,38,691,2.7,0
84631,123405,30,762,14.6,0
99502,260399,21,665,4.9,0
53211,143716,44,723,3.6,0
105071,231494,30,649,10.8,0
23545,259652,21,760,0.7,0
79380,113973,25,675,10.2,0
62559,195205,28,733,9.4,0
60133,215311,32,790,14.5,0
21985,364556,33,689,5.7,0
55957,231148,54,695,8.3,0
55476,124292,37,814,4.3,0
37155,410332,31,744,6.0,0
63252,222174,21,657,10.6,0
70412,313691,44,724,9.1,0
68944,243583,22,683,6.6,1
54394,192432,42,694,4.7,0
68632,337804,30,666,14.4,0
90669,20000,25,769,1.4,0
94586,95747,33,672,10.7,0
89487,306269,42,683,8.8,0
89742,122709,31,823,2.4,0
73348,39615,42,726,9.1,0
100041,274575,39,713,2.6,0
79183,194131,46,709,2.8,0
64202,109937,39,691,4.3,0
30474,262881,34,740,12.4,0
36862,78039,42,624,2.3,0
33720,65874,31,850,14.1,0
77830,84108,36,658,0.0,1
48684,295305,21,719,5.2,0
50816,159934,55,617,0.0,0
60447,169547,43,729,2.7,0
46467,293566,23,638,7.8,0
71260,192248,46,711,3.9,0
31203,229430,41,624,8.4,0
83902,200648,30,702,7.0,0
76984,175498,40,688,9.6,1
64963,270271,31,697,11.2,0
54960,53626,31,674,12.0,0
76187,204460,51,687,7.7,0
96131,283026,47,624,5.0,0
22113,300745,29,729,4.4,0
84065,150827,33,752,9.5,0
64585,64848,34,656,4.2,0
57212,106151,43,731,3.4,0
61570,293106,25,785,5.4,0
39793,122433,54,753,0.0,0
26857,328556,45,708,3.6,0
73193,98290,21,651,6.3,1
84375,143428,50,793,6.0,0
71114,194999,51,645,12.4,0
92582,109906,29,590,6.3,0
95065,191472,47,707,13.0,0
85924,235545,32,764,2.7,0
90291,170949,48,681,15.5,0
95159,291668,31,751,6.7,0
79658,112479,23,771,9.6,0
64079,225535,32,729,4.5,0
67339,274226,33,769,1.4,0
66719,141086,44,710,9.7,0
44434,380492,43,626,4.6,0
83474,223024,35,711,0.0,0
65166,231580,30,729,10.2,0
94384,145647,34,651,12.2,0
45601,140069,37,645,5.0,1
113476,212735,54,728,6.7,0
51089,73016,35,771,12.5,0
40540,134187,41,759,1.8,0
71734,308782,28,650,6.3,1
93981,209336,42,672,14.2,0
63669,65630,32,687,2.0,1
72562,237379,29,738,12.9,0
58725,92755,46,696,12.4,0
49725,119373,36,742,7.3,0
67254,150689,27,706,8.8,0
55155,189769,28,810,1.3,0
88817,265864,21,695,0.0,0
96474,195347,35,686,5.2,0
46609,156422,34,757,15.3,0
32220,47275,27,703,7.4,0
98166,195355,33,732,6.0,0
51882,241271,27,716,11.3,0
41101,115001,51,801,2.9,0
87919,236690,32,753,7.4,0
84924,130749,21,720,8.4,0
92485,168010,32,768,5.4,0
26047,227900,32,632,0.0,0
66428,87665,39,768,6.3,0
59038,59448,56,740,2.7,0
89705,191884,28,685,0.0,0
71499,251072,46,802,2.7,0
30489,243374,40,748,7.7,0
89875,206775,21,816,10.0,0
54870,119313,21,655,3.5,0
69277,20000,32,639,5.3,1
51256,186121,55,713,8.0,0
48382,182508,31,762,17.0,0
64867,88839,44,689,7.9,0
60794,123816,36,576,0.1,0
95171,96684,28,711,11.9,0
15000,20000,33,635,2.2,0
75151,185613,36,824,0.2,0
73175,63807,37,711,7.6,0
91257,73575,32,760,6.2,0
96376,110943,41,679,9.9,0
53604,20000,41,708,8.5,0
78339,135765,45,780,12.5,0
68141,71182,36,753,7.2,0
39084,146726,35,665,0.0,1
51196,181341,27,690,0.4,0
75022,154239,40,659,7.5,0
73432,93130,21,688,8.1,1
50139,175173,43,689,0.0,0
41990,79146,34,665,8.5,0
78843,154206,41,755,13.2,0
52497,219853,28,655,12.0,0
44226,168606,21,752,10.0,0
53039,209887,40,711,11.0,0
101776,292344,39,755,1.6,0
98238,157399,36,746,3.9,0
93508,182432,35,728,3.4,0
108218,274657,27,661,4.5,0
77197,131106,50,767,0.0,0
74039,259589,29,796,10.1,0
43163,140068,43,715,5.3,0
64444,82607,29,751,1.1,0
83385,39704,41,747,2.0,0
61717,326538,37,762,12.3,0
45925,154420,40,641,3.8,1
85594,20000,42,775,7.8,0
63267,188282,47,812,1.2,0
73577,211877,51,714,5.4,0
81527,294183,50,704,13.5,0
19666,20000,49,732,4.1,0
86415,260021,46,700,2.9,0
47204,165212,49,633,0.0,0
75044,114263,40,732,8.2,0
61933,213344,39,703,11.3,0
43611,213117,36,745,5.8,0
80632,187383,28,682,6.3,0
33797,220948,45,624,10.8,1
79823,146407,48,719,8.2,0
62757,146846,33,603,3.7,1
20969,194750,42,702,12.2,0
73343,199060,39,741,6.8,0
79895,204842,28,775,7.0,0
44805,98326,45,821,13.9,0
46215,164753,32,731,13.0,0
69862,166477,34,698,13.3,0
108629,234898,47,689,13.2,0
37910,278480,29,768,7.5,0
109868,281645,47,756,0.3,0
61187,244197,36,764,0.0,0
90635,199900,40,740,10.4,0
64200,20000,35,583,6.5,1
69602,119661,35,778,9.0,0
42776,126980,31,759,13.5,0
91791,200842,24,647,3.3,1
28947,160963,47,783,8.9,0
48827,243179,46,725,8.2,0
67478,46005,38,582,2.2,1
118007,120588,50,729,7.5,0
74217,113764,36,754,7.1,0
98998,91375,21,727,0.0,0
75173,240109,21,783,9.6,0
67356,291832,45,715,0.0,0
103193,205208,22,692,0.0,0
48712,133935,45,744,6.9,0
25022,194548,32,720,0.7,0
79681,193458,28,793,10.4,0
101495,137687,46,737,9.1,0
83209,174213,32,731,6.3,0
68440,310503,52,686,11.2,0
43207,192390,40,778,3.1,0
80264,224911,33,715,10.3,0
76643,227200,28,719,7.2,0
109577,304253,56,644,12.9,0
72077,222648,23,784,10.6,0
15000,247065,29,824,7.3,0
49143,256637,29,690,4.0,0
129143,228731,46,669,8.1,0
54394,20000,21,702,13.1,0
47116,170715,33,636,9.6,1
27010,165433,26,659,2.6,0
70409,86567,34,813,0.2,0
70146,226061,44,754,7.5,0
57443,155001,39,696,7.1,0
62508,115185,29,720,8.1,0
79938,179999,40,733,7.8,0
68160,134955,47,754,5.1,0
23627,20000,57,637,4.4,1
72620,57864,23,673,9.7,0
64414,237214,36,730,2.9,0
77315,130837,50,613,6.5,0
99841,151801,27,709,9.0,0
81192,274214,35,736,10.2,0
102391,283857,41,619,7.8,0
111160,167012,54,726,18.2,0
76457,207672,39,761,11.2,0
76636,71563,50,755,10.3,0
80411,89817,37,723,6.8,0
48943,198123,41,701,0.0,0
53218,154501,60,675,7.7,0
63857,115304,28,705,6.1,0
25433,195012,33,687,0.2,0
21500,281932,22,747,0.0,0
53966,142692,21,679,8.3,0
49805,191093,36,707,12.4,0
85371,210306,43,764,7.7,0
19844,365941,34,720,5.8,0
67914,290323,29,757,4.2,0
77572,120414,42,754,2.6,0
81252,178660,54,664,0.0,0
90719,103741,36,759,11.4,0
58552,233970,25,754,7.5,0
73768,328433,33,708,7.5,0
63902,135264,31,626,5.3,0
48183,25264,41,759,7.1,0
50687,221802,29,759,7.6,0
33115,108838,53,733,4.0,0
72631,162189,33,652,10.0,0
64163,214016,61,759,11.3,0
51038,208888,44,693,4.9,0
89631,183785,40,663,6.1,0
81895,180553,46,666,10.7,0
90761,200966,43,705,7.7,0
71244,196100,21,698,4.6,0
50796,165599,27,720,4.3,0
48661,265560,29,624,9.5,1
84312,77690,29,679,13.0,0
38912,187206,32,599,7.4,0
59546,41579,48,671,5.3,0
76906,150003,24,703,9.7,0
49638,108461,34,776,8.9,0
64531,186549,46,654,15.1,0
43944,151861,21,742,0.0,0
57298,440539,39,696,12.4,0
113245,219812,21,742,1.3,0
35977,168793,41,754,13.4,0
89406,235390,35,736,8.5,0
72592,257425,39,758,7.3,0
15000,209091,40,678,5.4,0
36391,220723,38,681,7.5,0
53915,367351,24,661,8.4,0
49003,138799,37,680,6.3,0
62092,20000,58,677,0.0,0
69008,41781,54,679,10.4,0
118014,313500,32,666,15.7,0
55706,268867,42,658,1.3,0
42216,108634,43,717,19.1,0
28275,301901,51,672,9.1,0
55847,66756,49,637,10.6,0
27046,43618,42,764,7.2,0
53308,132575,60,768,9.6,0
30872,203882,44,703,2.4,0
31389,303031,26,679,3.6,0
81649,181044,47,729,15.4,0
71638,135807,32,685,0.0,0
58973,51766,45,675,13.4,0
72964,269584,31,708,1.0,0
56636,278347,44,607,1.7,0
79462,200480,39,718,12.2,0
53212,204813,30,636,2.7,0
89024,166110,31,716,11.6,0
69949,258515,35,787,0.0,0
89963,116615,21,756,11.8,0
42356,231550,35,630,5.3,1
40214,76698,51,644,13.0,0
42237,69079,52,798,6.5,0
76302,221415,37,744,6.9,0
61781,231866,44,713,9.3,0
69790,167643,46,743,12.0,0
109087,290088,25,592,8.5,0
15000,63445,43,781,14.0,0
94173,85359,44,743,2.8,0
68594,213081,42,782,11.5,0
93367,176654,53,642,4.1,0
26902,166399,24,764,7.9,0
55027,112888,28,736,8.1,0
80882,206661,24,709,7.4,0
54893,236158,44,804,13.8,0
79574,162175,43,681,10.0,0
96490,212093,33,760,1.6,0
95193,227051,39,740,13.7,0
25307,224511,40,752,9.3,0
43855,325537,46,757,11.7,0
43166,303540,49,677,0.0,0
